id,gold_pattern,epoch4_pred8way,epoch4_gold_q,epoch4_gold_rank,epoch4_top1_margin,epoch4_gold_margin,epoch4_norm_entropy,epoch4_eff_support,epoch5_pred8way,epoch5_gold_q,epoch5_gold_rank,epoch5_top1_margin,epoch5_gold_margin,epoch5_norm_entropy,epoch5_eff_support,v1_pred8way,v1_gold_q,v1_gold_rank,v1_top1_margin,v1_gold_margin,v1_norm_entropy,v1_eff_support,v2_pred8way,v2_gold_q,v2_gold_rank,v2_top1_margin,v2_gold_margin,v2_norm_entropy,v2_eff_support,v3_pred8way,v3_gold_q,v3_gold_rank,v3_top1_margin,v3_gold_margin,v3_norm_entropy,v3_eff_support
kk_grpo_v3_final_holdout_000460,KKK,KKK,0.996406,1,5.9224,5.9224,0.012548,1.0264,KKK,0.999619,1,8.0391,8.0391,0.001707,1.0036,KKK,0.999739,1,8.5102,8.5102,0.001243,1.0026,KKK,0.999978,1,10.9472,10.9472,0.000129,1.0003,KKK,0.999976,1,11.2588,11.2588,0.000145,1.0003
kk_grpo_v3_final_holdout_000461,NNK,NNK,0.985897,1,4.3629,4.3629,0.038077,1.0824,NNK,0.990283,1,4.6251,4.6251,0.026342,1.0563,NNK,0.995383,1,5.3750,5.3750,0.014187,1.0299,NNK,0.991415,1,4.7500,4.7500,0.023785,1.0507,NNK,0.995923,1,5.5000,5.5000,0.012771,1.0269
kk_grpo_v3_final_holdout_000462,NKK,NKK,0.942602,1,3.1238,3.1238,0.123370,1.2925,NKK,0.930718,1,2.8394,2.8394,0.143176,1.3468,NKK,0.984759,1,4.6506,4.6506,0.044763,1.0976,NKK,0.997956,1,6.2469,6.2469,0.007319,1.0153,NKK,0.980950,1,4.5693,4.5693,0.054117,1.1191
kk_grpo_v3_final_holdout_000463,KNK,KNK,0.996796,1,5.7769,5.7769,0.010679,1.0225,KNK,0.999367,1,7.3771,7.3771,0.002573,1.0054,KNK,0.998827,1,6.7499,6.7499,0.004380,1.0092,KNK,0.998496,1,6.4999,6.4999,0.005435,1.0114,KNK,0.991421,1,4.7500,4.7500,0.023748,1.0506
kk_grpo_v3_final_holdout_000464,NNN,NNN,0.867025,1,2.1238,2.1238,0.227073,1.6035,NNN,0.798222,1,1.3818,1.3818,0.246098,1.6682,NNN,0.817595,1,1.5017,1.5017,0.229457,1.6115,NNN,0.914900,1,2.3793,2.3793,0.141234,1.3414,NNN,0.835442,1,1.6253,1.6253,0.215458,1.5652
kk_grpo_v3_final_holdout_000465,KNN,KNN,0.996783,1,5.7500,5.7500,0.010542,1.0222,KNN,0.979657,1,3.8750,3.8750,0.047831,1.1046,KNN,0.996391,1,5.6250,5.6250,0.011540,1.0243,KNN,0.893307,1,2.1250,2.1250,0.163295,1.4043,KNN,0.924133,1,2.5000,2.5000,0.129193,1.3082
kk_grpo_v3_final_holdout_000466,NNK,NKN,0.155403,2,1.5000,-1.5000,0.411663,2.3538,NKN,0.390167,2,0.3745,-0.3745,0.398920,2.2922,NKN,0.041834,2,3.1091,-3.1091,0.138957,1.3350,NKN,0.015617,3,3.9864,-4.1252,0.082402,1.1869,NKN,0.292219,2,0.8732,-0.8732,0.313680,1.9199
kk_grpo_v3_final_holdout_000467,NKN,NKN,0.999001,1,7.0000,7.0000,0.003949,1.0082,NKN,0.999922,1,10.0001,10.0001,0.000422,1.0009,NKN,0.999960,1,10.4404,10.4404,0.000228,1.0005,NKN,0.999972,1,11.0000,11.0000,0.000166,1.0003,NKN,0.998656,1,6.6283,6.6283,0.004980,1.0104
kk_grpo_v3_final_holdout_000468,NKN,NNN,0.201657,2,1.3751,-1.3751,0.244547,1.6628,NNN,0.437705,2,0.2500,-0.2500,0.330686,1.9890,NNN,0.201787,2,1.3750,-1.3750,0.242469,1.6557,NKN,0.730999,1,0.9999,0.9999,0.280315,1.7912,NNN,0.029310,2,3.5000,-3.5000,0.063924,1.1422
kk_grpo_v3_final_holdout_000469,NNK,NNK,0.805857,1,2.0432,2.0432,0.325314,1.9669,NNK,0.889751,1,2.7991,2.7991,0.214789,1.5631,NNK,0.954479,1,3.1433,3.1433,0.097671,1.2252,NNK,0.961197,1,3.3754,3.3754,0.087454,1.1994,NNK,0.941046,1,3.2243,3.2243,0.134031,1.3214
kk_grpo_v3_final_holdout_000470,KKN,KNK,0.320831,2,0.4980,-0.4980,0.474984,2.6851,KKN,0.562157,1,0.7240,0.7240,0.469181,2.6528,KKN,0.651379,1,0.9384,0.9384,0.408553,2.3386,KNK,0.268940,2,0.8398,-0.8398,0.427397,2.4321,KKN,0.946592,1,3.4508,3.4508,0.117839,1.2777
kk_grpo_v3_final_holdout_000471,KNK,KNK,0.975955,1,3.8771,3.8771,0.061530,1.1365,KNK,0.993247,1,5.2500,5.2500,0.021301,1.0453,KNK,0.983014,1,4.3751,4.3751,0.046179,1.1008,KNK,0.999540,1,7.7502,7.7502,0.001980,1.0041,KNK,0.880753,1,2.0000,2.0000,0.175949,1.4418
kk_grpo_v3_final_holdout_000472,NNN,NNN,0.992684,1,5.0000,5.0000,0.022015,1.0468,NNN,0.997024,1,6.0000,6.0000,0.010465,1.0220,NNN,0.994010,1,5.1250,5.1250,0.017834,1.0378,NNN,0.999810,1,8.7500,8.7500,0.000921,1.0019,NNN,0.999899,1,9.3750,9.3750,0.000521,1.0011
kk_grpo_v3_final_holdout_000473,NNN,NNN,0.974001,1,3.6250,3.6250,0.058135,1.1285,NNN,0.997787,1,6.1250,6.1250,0.007656,1.0160,NNN,0.998048,1,6.2504,6.2504,0.006868,1.0144,NNN,0.999461,1,7.6270,7.6270,0.002309,1.0048,NNN,0.981999,1,4.0002,4.0002,0.043429,1.0945
kk_grpo_v3_final_holdout_000474,NNN,KKN,0.182503,2,1.4716,-1.4716,0.282777,1.8004,KKN,0.117064,2,1.9845,-1.9845,0.242813,1.6568,KKN,0.015055,2,4.1741,-4.1741,0.058144,1.1285,KNN,0.009094,3,3.7447,-4.6591,0.102782,1.2383,KKN,0.003585,3,1.1398,-5.3453,0.290533,1.8297
kk_grpo_v3_final_holdout_000475,NNK,NNK,0.992664,1,5.0002,5.0002,0.022067,1.0470,NNK,0.985368,1,4.2501,4.2501,0.037949,1.0821,NNK,0.997079,1,5.8751,5.8751,0.009866,1.0207,NNK,0.995384,1,5.3751,5.3751,0.014180,1.0299,NNK,0.932454,1,2.6252,2.6252,0.118960,1.2807
kk_grpo_v3_final_holdout_000476,NNN,NNN,0.993981,1,5.2799,5.2799,0.019169,1.0407,NNN,0.995096,1,5.4234,5.4234,0.015852,1.0335,NNN,0.990254,1,4.6257,4.6257,0.026519,1.0567,NNN,0.999284,1,7.2521,7.2521,0.002862,1.0060,NNN,0.992408,1,4.8768,4.8768,0.021556,1.0458
kk_grpo_v3_final_holdout_000477,NKN,KNN,0.327663,2,0.6774,-0.6774,0.366185,2.1414,KNN,0.198965,2,1.3512,-1.3512,0.310186,1.9060,NKN,0.650300,1,0.6357,0.6357,0.325734,1.9686,KNN,0.006682,3,4.3752,-4.9891,0.051473,1.1130,KNN,0.131325,2,1.8018,-1.8018,0.331505,1.9924
kk_grpo_v3_final_holdout_000478,KNN,KNN,0.798586,1,1.4011,1.4011,0.253922,1.6956,KNN,0.962658,1,3.2567,3.2567,0.077443,1.1747,KNN,0.946715,1,2.8839,2.8839,0.101129,1.2340,KNN,0.995926,1,5.5017,5.5017,0.012778,1.0269,KNN,0.952674,1,3.0026,3.0026,0.091717,1.2101
kk_grpo_v3_final_holdout_000479,KKN,KNN,0.437742,2,0.2485,-0.2485,0.333507,2.0007,KKN,0.798149,1,1.3759,1.3759,0.242750,1.6566,KKN,0.777817,1,1.2531,1.2531,0.254799,1.6987,KKN,0.947254,1,2.8885,2.8885,0.099412,1.2296,KKN,0.904673,1,2.2508,2.2508,0.151583,1.3705
kk_grpo_v3_final_holdout_000480,KKK,KKK,0.999995,1,12.5000,12.5000,0.000034,1.0001,KKK,1.000000,1,15.5846,15.5846,0.000003,1.0000,KKK,1.000000,1,15.6619,15.6619,0.000004,1.0000,KKK,1.000000,1,15.5190,15.5190,0.000003,1.0000,KKK,1.000000,1,17.0673,17.0673,0.000001,1.0000
kk_grpo_v3_final_holdout_000481,KNN,KNN,0.739820,1,1.4189,1.4189,0.381452,2.2105,KNN,0.796177,1,1.5456,1.5456,0.298931,1.8619,KNN,0.987647,1,4.8729,4.8729,0.037812,1.0818,KNN,0.970087,1,4.0373,4.0373,0.075287,1.1695,KNN,0.929487,1,3.3128,3.3128,0.162529,1.4021
kk_grpo_v3_final_holdout_000482,KKN,KKN,0.805227,1,1.6562,1.6562,0.285452,1.8105,KKN,0.991974,1,4.9734,4.9734,0.024075,1.0513,KKN,0.787117,1,1.8474,1.8474,0.322237,1.9544,KKN,0.995401,1,5.3799,5.3799,0.014153,1.0299,KKN,0.999555,1,7.7799,7.7799,0.001926,1.0040
kk_grpo_v3_final_holdout_000483,NNN,NNN,0.989279,1,4.8751,4.8751,0.031705,1.0682,NNN,0.996028,1,5.6250,5.6250,0.013071,1.0276,NNN,0.998802,1,7.2502,7.2502,0.004842,1.0101,NNN,0.999506,1,7.6250,7.6250,0.002063,1.0043,NNN,0.999885,1,9.5000,9.5000,0.000596,1.0012
kk_grpo_v3_final_holdout_000484,KKK,NKN,0.003735,7,0.2767,-4.5787,0.710818,4.3846,NKK,0.050474,4,1.1736,-2.4152,0.596658,3.4581,NKK,0.014718,4,1.8583,-4.0123,0.305496,1.8875,NKK,0.008473,5,0.0154,-3.9936,0.485859,2.7465,NNK,0.029473,3,0.8758,-3.1118,0.414113,2.3658
kk_grpo_v3_final_holdout_000485,NNN,KNK,0.306796,2,0.7202,-0.7202,0.425168,2.4208,KNK,0.091858,2,2.2549,-2.2549,0.231144,1.6171,KNK,0.007155,4,1.3865,-4.6565,0.344683,2.0478,KNK,0.101259,2,2.1612,-2.1612,0.213549,1.5590,KNK,0.000243,4,0.8001,-7.9128,0.367019,2.1451
kk_grpo_v3_final_holdout_000486,NNN,NNN,0.483912,1,0.4238,0.4238,0.565266,3.2396,NKK,0.407575,2,0.2615,-0.2615,0.442915,2.5118,NKK,0.220353,2,1.0578,-1.0578,0.462543,2.6165,NKK,0.353341,2,0.5325,-0.5325,0.395607,2.2765,NNN,0.616859,1,1.1716,1.1716,0.473519,2.6769
kk_grpo_v3_final_holdout_000487,NNN,NNK,0.002920,4,2.7220,-5.7500,0.165414,1.4105,NNK,0.002051,4,3.0287,-6.1250,0.132750,1.3179,NNK,0.000009,6,5.7211,-11.6250,0.013956,1.0294,NNK,0.000021,4,6.3034,-10.7500,0.010679,1.0225,NNK,0.000006,6,5.1117,-12.0000,0.021235,1.0451
kk_grpo_v3_final_holdout_000488,NKK,KNK,0.198956,2,1.1854,-1.1854,0.437813,2.4853,KNK,0.249631,2,0.7774,-0.7774,0.484356,2.7379,KKN,0.148118,2,1.7061,-1.7061,0.274372,1.7692,KKN,0.015911,3,1.1240,-3.8433,0.303010,1.8778,KKN,0.023033,3,3.6124,-3.7114,0.134481,1.3227
kk_grpo_v3_final_holdout_000489,KNK,NKK,0.352698,2,0.4236,-0.4236,0.453514,2.5678,KNK,0.499933,1,0.0335,0.0335,0.368543,2.1519,KNK,0.558824,1,0.2702,0.2702,0.361392,2.1202,KNK,0.998671,1,6.6482,6.6482,0.004966,1.0104,NKK,0.086260,3,1.9955,-2.2327,0.302405,1.8754
kk_grpo_v3_final_holdout_000490,NNK,NNK,0.851547,1,1.7498,1.7498,0.203604,1.5271,NNK,0.880185,1,1.9991,1.9991,0.178110,1.4483,NKN,0.348059,2,0.6265,-0.6265,0.313722,1.9201,NNK,0.865312,1,1.8726,1.8726,0.194394,1.4982,NNK,0.888592,1,2.1197,2.1197,0.177600,1.4467
kk_grpo_v3_final_holdout_000491,KKN,KKN,0.999588,1,8.1582,8.1582,0.001878,1.0039,KKN,0.999981,1,11.5555,11.5555,0.000118,1.0002,KKN,0.999994,1,12.4375,12.4375,0.000038,1.0001,KKN,0.999999,1,13.9058,13.9058,0.000011,1.0000,KKN,0.999998,1,13.3750,13.3750,0.000014,1.0000
kk_grpo_v3_final_holdout_000492,NKK,NNK,0.075628,2,2.4998,-2.4998,0.139764,1.3373,NNK,0.060525,2,2.7421,-2.7421,0.110782,1.2591,NNK,0.015938,2,4.1229,-4.1229,0.039686,1.0860,NNK,0.048033,2,2.9866,-2.9866,0.092696,1.2126,NNK,0.026141,2,3.6176,-3.6176,0.058706,1.1298
kk_grpo_v3_final_holdout_000493,KNK,KNK,0.838213,1,1.7225,1.7225,0.236598,1.6356,KNK,0.877810,1,2.0455,2.0455,0.194683,1.4991,KNK,0.904731,1,2.2550,2.2550,0.152619,1.3735,KNK,0.979673,1,3.8984,3.8984,0.048909,1.1071,KNK,0.957538,1,3.1229,3.1229,0.085484,1.1945
kk_grpo_v3_final_holdout_000494,KKK,KKK,0.999975,1,10.8125,10.8125,0.000145,1.0003,KKK,0.999999,1,14.2506,14.2506,0.000010,1.0000,KKK,0.999999,1,14.3750,14.3750,0.000008,1.0000,KKK,0.999998,1,13.1875,13.1875,0.000015,1.0000,KKK,1.000000,1,16.4366,16.4366,0.000001,1.0000
kk_grpo_v3_final_holdout_000495,KNK,KNK,0.999561,1,8.0001,8.0001,0.001979,1.0041,KNK,0.999953,1,10.7500,10.7500,0.000274,1.0006,KNK,0.999958,1,10.2500,10.2500,0.000233,1.0005,KNK,0.999992,1,12.2500,12.2500,0.000053,1.0001,KNK,0.999980,1,11.1250,11.1250,0.000120,1.0002
kk_grpo_v3_final_holdout_000496,KNK,NKN,0.210511,2,1.3026,-1.3026,0.286468,1.8143,NKN,0.343475,2,0.6380,-0.6380,0.328010,1.9780,NKN,0.047020,2,3.0084,-3.0084,0.093920,1.2157,NKN,0.009609,2,4.6348,-4.6348,0.028721,1.0615,NKN,0.016949,2,4.0453,-4.0453,0.079993,1.1810
kk_grpo_v3_final_holdout_000497,KNK,KNK,0.749718,1,1.5974,1.5974,0.355167,2.0929,KNK,0.925815,1,2.5786,2.5786,0.135091,1.3243,KNK,0.654747,1,0.7037,0.7037,0.349056,2.0665,KNK,0.991177,1,4.7659,4.7659,0.025195,1.0538,KNK,0.965454,1,3.4535,3.4535,0.078977,1.1785
kk_grpo_v3_final_holdout_000498,NNN,NNN,0.914905,1,2.3757,2.3757,0.140187,1.3384,NNN,0.835488,1,1.6254,1.6254,0.215269,1.5646,NNN,0.866958,1,1.8745,1.8745,0.188714,1.4806,NNN,0.988713,1,4.4736,4.4736,0.029779,1.0639,NNN,0.998048,1,6.2493,6.2493,0.006863,1.0144
kk_grpo_v3_final_holdout_000499,KKK,KKK,0.999185,1,7.4899,7.4899,0.003509,1.0073,KKK,0.999771,1,8.4257,8.4257,0.001059,1.0022,KKK,0.999828,1,9.3364,9.3364,0.000860,1.0018,KKK,0.999948,1,9.8931,9.8931,0.000274,1.0006,KKK,0.999962,1,10.6278,10.6278,0.000220,1.0005
kk_grpo_v3_final_holdout_000500,NKK,NNN,0.465973,2,0.0216,-0.0216,0.423068,2.4103,NKK,0.866915,1,1.9299,1.9299,0.202501,1.5236,NKK,0.981385,1,4.0420,4.0420,0.047695,1.1043,NKK,0.951524,1,3.0272,3.0272,0.098052,1.2262,NKK,0.809661,1,1.5763,1.5763,0.268649,1.7483
kk_grpo_v3_final_holdout_000501,NNK,NNK,0.995032,1,6.1000,6.1000,0.018091,1.0383,NNK,0.999340,1,8.1560,8.1560,0.003096,1.0065,NNK,0.999867,1,9.6005,9.6005,0.000715,1.0015,NNK,0.999840,1,9.0000,9.0000,0.000800,1.0017,NNK,0.999430,1,7.5336,7.5336,0.002402,1.0050
kk_grpo_v3_final_holdout_000502,NKN,NNN,0.460689,2,0.0038,-0.0038,0.468986,2.6518,NKN,0.622237,1,0.6248,0.6248,0.401245,2.3034,NKN,0.879370,1,2.0001,2.0001,0.181664,1.4590,NKN,0.909066,1,2.3750,2.3750,0.159653,1.3937,NKN,0.750816,1,1.1250,1.1250,0.284152,1.8056
kk_grpo_v3_final_holdout_000503,KKN,KKN,0.999592,1,8.2500,8.2500,0.001899,1.0040,KKN,0.994779,1,5.2500,5.2500,0.015702,1.0332,KKN,0.995926,1,5.5000,5.5000,0.012751,1.0269,KKN,0.974781,1,4.3734,4.3734,0.068434,1.1529,KKN,0.979659,1,3.8750,3.8750,0.047822,1.1046
kk_grpo_v3_final_holdout_000504,NKN,NKN,0.939808,1,2.7737,2.7737,0.113078,1.2651,NKN,0.994585,1,5.5186,5.5186,0.018193,1.0386,NKN,0.997814,1,6.1271,6.1271,0.007517,1.0158,NKN,0.998496,1,6.5014,6.5014,0.005440,1.0114,NKN,0.835491,1,1.6251,1.6251,0.215017,1.5638
kk_grpo_v3_final_holdout_000505,KKK,KKK,0.996131,1,5.6397,5.6397,0.012849,1.0271,KKK,0.999328,1,7.3832,7.3832,0.002783,1.0058,KKK,0.999449,1,7.5671,7.5671,0.002318,1.0048,KKK,0.999944,1,9.8823,9.8823,0.000299,1.0006,KKK,0.999928,1,9.6899,9.6899,0.000378,1.0008
kk_grpo_v3_final_holdout_000506,NNK,NNK,0.999839,1,9.7014,9.7014,0.000862,1.0018,NNK,0.999921,1,10.1561,10.1561,0.000444,1.0009,NNK,0.999966,1,10.6262,10.6262,0.000194,1.0004,NNK,0.999993,1,12.2590,12.2590,0.000046,1.0001,NNK,0.999965,1,10.3762,10.3762,0.000194,1.0004
kk_grpo_v3_final_holdout_000507,NNN,NNN,0.997587,1,6.2524,6.2524,0.008914,1.0187,NNN,0.998629,1,6.7675,6.7675,0.005332,1.0112,NNN,0.999112,1,7.1451,7.1451,0.003598,1.0075,NNN,0.999823,1,9.2486,9.2486,0.000893,1.0019,NNN,0.999789,1,8.7553,8.7553,0.001034,1.0022
kk_grpo_v3_final_holdout_000508,NNK,NKN,0.009424,3,0.3596,-4.1252,0.349760,2.0695,KNN,0.374013,2,0.3509,-0.3509,0.446454,2.5304,NNK,0.807744,1,1.5913,1.5913,0.273931,1.7676,KNN,0.201676,2,1.3757,-1.3757,0.242236,1.6549,NNK,0.650753,1,0.6227,0.6227,0.311640,1.9118
kk_grpo_v3_final_holdout_000509,KKK,KKK,0.642521,1,0.9000,0.9000,0.481067,2.7192,KKK,0.815969,1,1.5497,1.5497,0.253669,1.6947,KKK,0.991357,1,4.7546,4.7546,0.024211,1.0516,KKK,0.530956,1,0.1276,0.1276,0.337952,2.0193,KKK,0.966929,1,3.3811,3.3811,0.070442,1.1578
kk_grpo_v3_final_holdout_000510,NKN,NKN,0.993734,1,5.2499,5.2499,0.019850,1.0421,NKN,0.916222,1,2.3940,2.3940,0.139046,1.3353,NKN,0.997995,1,6.2502,6.2502,0.007138,1.0150,NKN,0.998463,1,6.4990,6.4990,0.005617,1.0117,NKN,0.950663,1,2.9596,2.9596,0.094732,1.2177
kk_grpo_v3_final_holdout_000511,NNK,NNK,0.741023,1,1.5128,1.5128,0.361315,2.1198,NNK,0.832395,1,1.8857,1.8857,0.264218,1.7323,NNK,0.887533,1,2.0952,2.0952,0.176301,1.4428,NNK,0.990379,1,4.7481,4.7481,0.027682,1.0593,NNK,0.987505,1,4.6237,4.6237,0.035607,1.0769
kk_grpo_v3_final_holdout_000512,NNN,NNN,0.916717,1,2.3988,2.3988,0.137980,1.3323,NNN,0.940008,1,2.7524,2.7524,0.109321,1.2552,NNN,0.996791,1,5.7550,5.7550,0.010541,1.0222,NNN,0.991265,1,4.7513,4.7513,0.024523,1.0523,NNN,0.984070,1,4.1292,4.1292,0.039621,1.0859
kk_grpo_v3_final_holdout_000513,KNN,NKN,0.067564,2,2.5983,-2.5983,0.173266,1.4338,NKN,0.053431,2,2.8582,-2.8582,0.138265,1.3331,NKN,0.017994,2,3.9960,-3.9960,0.055048,1.1213,NKN,0.011001,3,2.8750,-4.4438,0.128380,1.3060,NKN,0.020350,3,2.1249,-3.7611,0.208669,1.5433
kk_grpo_v3_final_holdout_000514,NKK,NKK,0.371699,1,0.2596,0.2596,0.655667,3.9095,KKK,0.222668,2,1.1802,-1.1802,0.347728,2.0608,NKK,0.741335,1,1.1075,1.1075,0.301127,1.8704,KNK,0.025967,3,0.1253,-2.9920,0.382214,2.2140,KKK,0.432388,2,0.2600,-0.2600,0.348373,2.0635
kk_grpo_v3_final_holdout_000515,KNN,NKN,0.057241,3,1.1250,-2.5173,0.366522,2.1429,NKN,0.046042,3,1.3750,-2.8042,0.325229,1.9666,NKN,0.092493,2,2.1827,-2.1827,0.305476,1.8874,NKN,0.064987,2,2.6086,-2.6086,0.218084,1.5738,NKN,0.010125,3,0.8749,-4.2318,0.322708,1.9563
kk_grpo_v3_final_holdout_000516,KKN,KKN,0.817276,1,1.4997,1.4997,0.229882,1.6129,KKN,0.979335,1,3.8746,3.8746,0.049214,1.1078,KKN,0.997042,1,6.2489,6.2489,0.010631,1.0224,KKN,0.999332,1,7.3749,7.3749,0.002748,1.0057,KKN,0.984028,1,4.1250,4.1250,0.039601,1.0858
kk_grpo_v3_final_holdout_000517,NKK,NNN,0.131392,2,1.8285,-1.8285,0.295962,1.8505,NNN,0.200439,2,1.3654,-1.3654,0.282546,1.7996,NNN,0.008564,2,4.7483,-4.7483,0.035370,1.0763,NNN,0.042088,2,3.1139,-3.1139,0.112079,1.2625,NNN,0.009703,2,4.6240,-4.6240,0.032329,1.0695
kk_grpo_v3_final_holdout_000518,KKK,KKK,0.930640,1,2.6250,2.6250,0.125742,1.2988,KKK,0.999775,1,8.8795,8.8795,0.001093,1.0023,KKK,0.999987,1,11.6256,11.6256,0.000082,1.0002,KKK,0.999794,1,8.5000,8.5000,0.000949,1.0020,KKK,0.999996,1,12.6253,12.6253,0.000025,1.0001
kk_grpo_v3_final_holdout_000519,NNK,NKN,0.059460,4,1.1250,-2.2370,0.634477,3.7410,NKK,0.028042,5,0.8750,-3.0317,0.567808,3.2567,NKK,0.017156,6,1.7307,-3.6341,0.548316,3.1274,NKK,0.033036,2,3.3622,-3.3622,0.105279,1.2447,NKK,0.120382,3,0.3750,-1.3724,0.601146,3.4905
kk_grpo_v3_final_holdout_000520,NKN,NKN,0.660704,1,0.7924,0.7924,0.386857,2.2355,NKN,0.764470,1,1.3461,1.3461,0.317297,1.9344,NKN,0.854932,1,2.0000,2.0000,0.234816,1.6295,NKN,0.879574,1,2.0250,2.0250,0.187494,1.4768,NKN,0.904423,1,2.2530,2.2530,0.153469,1.3759
kk_grpo_v3_final_holdout_000521,NNK,NNK,0.952464,1,3.0000,3.0000,0.092375,1.2118,NNK,0.994057,1,5.1250,5.1250,0.017608,1.0373,NNK,0.999460,1,7.6250,7.6250,0.002319,1.0048,NNK,0.851923,1,1.7499,1.7499,0.201790,1.5214,NNK,0.998446,1,6.5000,6.5000,0.005720,1.0120
kk_grpo_v3_final_holdout_000522,KNN,KNN,0.690621,1,1.0359,1.0359,0.373684,2.1751,KNN,0.705532,1,0.8746,0.8746,0.292409,1.8368,KNN,0.776484,1,1.2489,1.2489,0.258092,1.7103,KNN,0.946571,1,2.8750,2.8750,0.100373,1.2321,KNN,0.754496,1,1.1244,1.1244,0.269508,1.7514
kk_grpo_v3_final_holdout_000523,NNK,KNK,0.146949,3,0.1250,-1.1248,0.488532,2.7618,KNK,0.119152,3,0.7500,-1.6135,0.441884,2.5065,KNK,0.022975,3,2.2500,-3.6499,0.200593,1.5176,KNN,0.201824,2,1.0938,-1.0938,0.455708,2.5796,KNK,0.060093,3,1.5000,-2.5485,0.324084,1.9619
kk_grpo_v3_final_holdout_000524,KNN,KNN,0.893217,1,2.1250,2.1250,0.163823,1.4059,KNN,0.730993,1,1.0000,1.0000,0.280402,1.7915,KNN,0.705721,1,0.8750,0.8750,0.291793,1.8345,KNN,0.731027,1,1.0000,1.0000,0.280200,1.7908,KNN,0.651319,1,0.6250,0.6250,0.311219,1.9101
kk_grpo_v3_final_holdout_000525,KNK,NNN,0.434308,2,0.0491,-0.0491,0.479051,2.7079,KNK,0.497784,1,0.1785,0.1785,0.452516,2.5625,KNK,0.833753,1,1.7025,1.7025,0.242883,1.6571,KNK,0.995795,1,6.0785,6.0785,0.014867,1.0314,KNK,0.990450,1,4.9999,4.9999,0.029003,1.0622
kk_grpo_v3_final_holdout_000526,KNN,KNN,0.691401,1,1.3739,1.3739,0.402518,2.3095,KNN,0.834254,1,1.8745,1.8745,0.259987,1.7171,KNN,0.830044,1,2.1639,2.1639,0.292360,1.8367,KNN,0.977964,1,4.2500,4.2500,0.060145,1.1332,KNN,0.930189,1,3.3750,3.3750,0.157522,1.3876
kk_grpo_v3_final_holdout_000527,NKK,KKN,0.332348,2,0.1990,-0.1990,0.607080,3.5338,KKN,0.118565,2,2.0043,-2.0043,0.181016,1.4570,KKN,0.077924,2,2.4518,-2.4518,0.173289,1.4338,KKN,0.028433,2,3.5264,-3.5264,0.077856,1.1757,KKN,0.003543,2,5.6391,-5.6391,0.011708,1.0246
kk_grpo_v3_final_holdout_000528,KNK,NKN,0.069387,3,0.2499,-2.0132,0.444501,2.5201,NKN,0.088105,3,1.5000,-2.1276,0.370439,2.1604,NKN,0.047665,3,1.8750,-2.8309,0.314691,1.9240,NKN,0.198927,2,1.2359,-1.2359,0.428222,2.4363,NKN,0.240103,3,0.6255,-0.7165,0.515988,2.9240
kk_grpo_v3_final_holdout_000529,KNK,KNK,0.891987,1,2.1253,2.1253,0.168810,1.4205,KNK,0.987495,1,4.3750,4.3750,0.032562,1.0701,KNK,0.562185,1,0.2501,0.2501,0.329700,1.9849,KNK,0.999901,1,9.2501,9.2501,0.000497,1.0010,KNK,0.987553,1,4.4052,4.4052,0.033070,1.0712
kk_grpo_v3_final_holdout_000530,KNN,KNN,0.808626,1,1.4924,1.4924,0.254173,1.6965,KNN,0.901795,1,2.2473,2.2473,0.160798,1.3971,KNN,0.949312,1,3.2500,3.2500,0.110777,1.2590,KNN,0.996504,1,6.0000,6.0000,0.012210,1.0257,KNN,0.998619,1,7.0000,7.0000,0.005476,1.0115
kk_grpo_v3_final_holdout_000531,KNK,NNN,0.348548,2,0.6112,-0.6112,0.334471,2.0047,KNK,0.705754,1,0.9012,0.9012,0.308524,1.8994,NNN,0.294135,2,0.8717,-0.8717,0.299607,1.8645,KNK,0.867004,1,1.8753,1.8753,0.188887,1.4811,NNN,0.499859,2,0.0002,-0.0002,0.334073,2.0031
kk_grpo_v3_final_holdout_000532,NNK,NNK,0.999653,1,8.4741,8.4741,0.001630,1.0034,NNK,0.999842,1,8.8790,8.8790,0.000769,1.0016,NNK,0.999905,1,9.5002,9.5002,0.000493,1.0010,NNK,0.999982,1,11.4452,11.4452,0.000109,1.0002,NNK,0.999983,1,11.5626,11.5626,0.000107,1.0002
kk_grpo_v3_final_holdout_000533,NNK,NNK,0.893156,1,2.1257,2.1257,0.164358,1.4074,NNK,0.939852,1,2.7500,2.7500,0.109598,1.2560,NNK,0.994061,1,5.1250,5.1250,0.017580,1.0372,NNK,0.995922,1,5.5000,5.5000,0.012779,1.0269,NNK,0.995902,1,5.5000,5.5000,0.012885,1.0272
kk_grpo_v3_final_holdout_000534,KNK,KNK,0.431987,1,0.3384,0.3384,0.649839,3.8625,KNK,0.630185,1,1.3389,1.3389,0.539785,3.0724,KNK,0.811341,1,1.8004,1.8004,0.307409,1.8950,KNK,0.737503,1,1.1143,1.1143,0.316389,1.9308,KNK,0.620175,1,0.5934,0.5934,0.387569,2.2388
kk_grpo_v3_final_holdout_000535,NNK,KNK,0.209060,2,1.0102,-1.0102,0.594319,3.4413,KNK,0.240568,2,0.9085,-0.9085,0.544385,3.1019,KNK,0.127390,2,1.8323,-1.8323,0.347511,2.0598,KNK,0.073369,2,2.4554,-2.4554,0.272370,1.7619,KNK,0.117923,2,1.9030,-1.9030,0.347535,2.0599
