id,gt_pattern,same_count,different_count,and_count,or_count,not_count,person_is_count,expression_nodes,expression_depth,top_ops,top_ops_multiset,op_signature,statement_chars,epoch4_pred,epoch4_correct,epoch5_pred,epoch5_correct,v1_pred,v1_correct,v2_pred,v2_correct,v3_pred,v3_correct
row_0658,NKN,2,0,2,0,0,3,7,3,and+person_is+same,and|person_is|same,person_is:3+same:2+and:2,141,NKN,1,NKK,0,NKN,1,NKK,0,NKN,1
row_0659,KNN,3,0,0,0,1,0,4,2,not+same+same,not|same|same,same:3+not:1,118,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0660,NNN,1,2,2,1,0,3,9,3,and+and+different,and|and|different,person_is:3+same:1+different:2+and:2+or:1,190,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0661,NNK,2,2,0,1,1,0,6,3,not+same+different,different|not|same,same:2+different:2+not:1+or:1,166,NNK,1,KNK,0,NNK,1,NNK,1,NNK,1
row_0662,NNK,2,4,0,3,1,0,10,3,not+different+or,different|not|or,same:2+different:4+not:1+or:3,264,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0663,NNN,1,1,1,0,1,2,6,2,and+different+not,and|different|not,person_is:2+same:1+different:1+not:1+and:1,135,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0664,KKN,0,2,0,2,0,3,7,3,different+or+different,different|different|or,person_is:3+different:2+or:2,146,KKN,1,KKN,1,NKN,0,KKN,1,KKN,1
row_0665,NKN,3,1,1,0,2,0,7,3,same+not+and,and|not|same,same:3+different:1+not:2+and:1,185,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0666,KNN,3,0,1,1,1,2,8,3,and+same+same,and|same|same,person_is:2+same:3+not:1+and:1+or:1,183,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0667,NKK,3,0,0,1,1,1,6,3,person_is+not+same,not|person_is|same,person_is:1+same:3+not:1+or:1,149,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0668,NNN,0,3,0,0,0,0,3,1,different+different+different,different|different|different,different:3,104,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0669,KKN,2,4,3,2,0,2,13,3,or+or+same,or|or|same,person_is:2+same:2+different:4+and:3+or:2,307,KNN,0,KNN,0,KNK,0,KNN,0,KNN,0
row_0670,KNK,2,0,1,2,1,4,10,3,or+and+person_is,and|or|person_is,person_is:4+same:2+not:1+and:1+or:2,187,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0671,KKK,2,1,1,0,1,1,6,3,and+person_is+same,and|person_is|same,person_is:1+same:2+different:1+not:1+and:1,155,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0672,KKK,2,1,1,0,1,1,6,2,not+and+person_is,and|not|person_is,person_is:1+same:2+different:1+not:1+and:1,147,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0673,KKN,3,3,0,3,1,0,10,3,different+or+not,different|not|or,same:3+different:3+not:1+or:3,264,NKN,0,KKN,1,KKN,1,KKN,1,KKN,1
row_0674,KNN,3,0,3,1,1,4,12,3,or+person_is+and,and|or|person_is,person_is:4+same:3+not:1+and:3+or:1,244,NNN,0,NNN,0,KNK,0,NNN,0,NNN,0
row_0675,NKN,1,1,0,0,0,1,3,1,same+person_is+different,different|person_is|same,person_is:1+same:1+different:1,85,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0676,KKK,2,0,0,0,0,1,3,1,same+person_is+same,person_is|same|same,person_is:1+same:2,84,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0677,KKN,0,1,0,1,1,3,6,2,different+or+not,different|not|or,person_is:3+different:1+not:1+or:1,119,KNK,0,KKN,1,NKK,0,KKN,1,NKK,0
row_0678,KKK,2,3,0,2,3,0,10,3,same+or+or,or|or|same,same:2+different:3+not:3+or:2,254,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0679,KKK,3,1,1,3,0,3,11,3,or+person_is+or,or|or|person_is,person_is:3+same:3+different:1+and:1+or:3,236,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0680,KNK,2,2,0,3,1,2,10,3,or+different+or,different|or|or,person_is:2+same:2+different:2+not:1+or:3,232,KKN,0,KKN,0,KKN,0,KKN,0,KKK,0
row_0681,NKN,3,0,0,1,1,1,6,2,not+or+same,not|or|same,person_is:1+same:3+not:1+or:1,149,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0682,NNK,1,1,1,0,1,2,6,2,not+and+same,and|not|same,person_is:2+same:1+different:1+not:1+and:1,131,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0683,KNN,3,2,2,2,0,2,11,3,or+same+or,or|or|same,person_is:2+same:3+different:2+and:2+or:2,262,KNN,1,KNK,0,KNK,0,KNN,1,KKK,0
row_0684,KNN,2,1,0,0,3,0,6,3,not+different+not,different|not|not,same:2+different:1+not:3,158,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0685,KNN,1,2,0,1,0,1,5,2,or+same+different,different|or|same,person_is:1+same:1+different:2+or:1,133,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0686,KNK,2,0,1,1,2,3,9,3,and+not+person_is,and|not|person_is,person_is:3+same:2+not:2+and:1+or:1,180,NKN,0,NKN,0,NKK,0,NKK,0,NKK,0
row_0687,NKK,2,1,1,1,2,2,9,3,or+not+person_is,not|or|person_is,person_is:2+same:2+different:1+not:2+and:1+or:1,203,KNN,0,KNN,0,KNN,0,KNN,0,KNN,0
row_0688,KKK,1,1,1,1,3,3,10,3,not+not+or,not|not|or,person_is:3+same:1+different:1+not:3+and:1+or:1,206,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0689,NNK,0,2,0,0,1,1,4,2,person_is+not+different,different|not|person_is,person_is:1+different:2+not:1,109,NNK,1,NNK,1,NKK,0,NNK,1,NNK,1
row_0690,KKN,2,2,1,0,0,0,5,2,same+different+and,and|different|same,same:2+different:2+and:1,147,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0691,NKN,1,3,2,2,1,3,12,3,and+or+and,and|and|or,person_is:3+same:1+different:3+not:1+and:2+or:2,259,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_0692,NNK,0,4,2,1,1,2,10,3,and+not+different,and|different|not,person_is:2+different:4+not:1+and:2+or:1,232,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0693,KNK,1,1,0,1,0,2,5,2,or+different+person_is,different|or|person_is,person_is:2+same:1+different:1+or:1,119,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0694,KKK,1,1,0,2,0,3,7,3,person_is+or+person_is,or|person_is|person_is,person_is:3+same:1+different:1+or:2,148,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0695,NNK,1,0,0,2,0,4,7,3,person_is+person_is+or,or|person_is|person_is,person_is:4+same:1+or:2,128,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0696,NKN,3,1,2,0,0,1,7,3,and+same+same,and|same|same,person_is:1+same:3+different:1+and:2,177,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0697,NNK,0,2,0,1,1,2,6,3,person_is+or+different,different|or|person_is,person_is:2+different:2+not:1+or:1,141,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_0698,KNN,0,2,0,0,2,1,5,3,different+different+not,different|different|not,person_is:1+different:2+not:2,125,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0699,KNK,0,1,0,0,0,2,3,1,person_is+different+person_is,different|person_is|person_is,person_is:2+different:1,69,NKN,0,KNK,1,NKN,0,KNK,1,KNK,1
row_0700,NKN,2,1,1,0,1,1,6,2,and+different+not,and|different|not,person_is:1+same:2+different:1+not:1+and:1,150,NKN,1,NKN,1,NKK,0,NKN,1,NKK,0
row_0701,NNK,3,3,1,2,2,0,11,3,or+and+or,and|or|or,same:3+different:3+not:2+and:1+or:2,281,NKN,0,NKN,0,KNN,0,NNK,1,NNK,1
row_0702,NNN,1,1,1,1,0,3,7,3,and+person_is+different,and|different|person_is,person_is:3+same:1+different:1+and:1+or:1,144,NNN,1,NKK,0,NNN,1,NNN,1,NNN,1
row_0703,KKK,2,1,0,1,0,1,5,2,person_is+or+same,or|person_is|same,person_is:1+same:2+different:1+or:1,132,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0704,NNK,1,4,2,1,1,1,10,3,not+and+and,and|and|not,person_is:1+same:1+different:4+not:1+and:2+or:1,246,NNK,1,NNK,1,NNK,1,KNN,0,NNK,1
row_0705,NNK,4,2,1,4,1,2,14,3,and+not+or,and|not|or,person_is:2+same:4+different:2+not:1+and:1+or:4,323,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0706,KNK,2,1,2,0,2,2,9,3,and+same+not,and|not|same,person_is:2+same:2+different:1+not:2+and:2,198,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0707,KNN,4,3,2,2,1,0,12,3,not+or+different,different|not|or,same:4+different:3+not:1+and:2+or:2,310,KNN,1,KNN,1,KNK,0,KNN,1,KNK,0
row_0708,KKK,3,3,1,3,1,1,12,3,or+same+or,or|or|same,person_is:1+same:3+different:3+not:1+and:1+or:3,288,KNK,0,KKK,1,KKK,1,KKK,1,KKK,1
row_0709,KKK,1,1,0,0,2,1,5,2,not+not+same,not|not|same,person_is:1+same:1+different:1+not:2,123,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0710,KKN,2,0,1,0,2,2,7,3,person_is+same+and,and|person_is|same,person_is:2+same:2+not:2+and:1,150,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0711,NNN,1,1,1,0,0,2,5,2,person_is+person_is+and,and|person_is|person_is,person_is:2+same:1+different:1+and:1,117,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0712,NNN,1,2,1,0,0,1,5,2,different+and+different,and|different|different,person_is:1+same:1+different:2+and:1,133,KNN,0,KKN,0,KNN,0,KNN,0,KKN,0
row_0713,KKK,2,3,1,3,1,2,12,3,or+same+or,or|or|same,person_is:2+same:2+different:3+not:1+and:1+or:3,283,KNN,0,KNN,0,KKK,1,KNN,0,KNN,0
row_0714,KNK,1,1,0,4,1,5,12,3,or+person_is+or,or|or|person_is,person_is:5+same:1+different:1+not:1+or:4,228,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0715,NNN,1,1,2,0,1,3,8,3,person_is+and+not,and|not|person_is,person_is:3+same:1+different:1+not:1+and:2,168,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0716,KNK,3,0,0,0,1,0,4,2,same+not+same,not|same|same,same:3+not:1,122,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0717,KKN,2,3,1,2,0,1,9,3,and+person_is+same,and|person_is|same,person_is:1+same:2+different:3+and:1+or:2,228,KNK,0,KKN,1,KKN,1,KNK,0,KNK,0
row_0718,KKN,2,2,2,1,2,2,11,3,and+not+same,and|not|same,person_is:2+same:2+different:2+not:2+and:2+or:1,250,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_0719,NKN,4,3,2,2,2,0,13,3,and+not+or,and|not|or,same:4+different:3+not:2+and:2+or:2,332,NKN,1,NKN,1,NKN,1,NNK,0,NNK,0
row_0720,NKN,3,1,1,3,0,3,11,3,same+or+and,and|or|same,person_is:3+same:3+different:1+and:1+or:3,237,NKN,1,KKN,0,KKN,0,KKN,0,KKN,0
row_0721,KNN,2,1,1,0,1,1,6,3,not+same+person_is,not|person_is|same,person_is:1+same:2+different:1+not:1+and:1,150,NKN,0,NNK,0,NKN,0,KNN,1,KNN,1
row_0722,NKN,0,2,1,0,1,2,6,2,and+not+person_is,and|not|person_is,person_is:2+different:2+not:1+and:1,138,NKN,1,NKN,1,NKN,1,NKN,1,NNK,0
row_0723,KKK,4,3,1,3,1,0,12,3,and+or+same,and|or|same,same:4+different:3+not:1+and:1+or:3,315,KKK,1,KKK,1,NKN,0,KKK,1,KKK,1
row_0724,NNN,0,2,1,0,1,2,6,3,and+different+different,and|different|different,person_is:2+different:2+not:1+and:1,135,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0725,KKN,3,0,0,0,1,0,4,2,same+not+same,not|same|same,same:3+not:1,118,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0726,NNN,0,4,3,0,0,2,9,3,different+and+and,and|and|different,person_is:2+different:4+and:3,208,KNK,0,KKN,0,KKN,0,KNK,0,KNK,0
row_0727,KKK,3,0,1,1,0,2,7,2,or+and+person_is,and|or|person_is,person_is:2+same:3+and:1+or:1,155,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0728,NKN,2,2,1,2,3,2,12,3,not+or+and,and|not|or,person_is:2+same:2+different:2+not:3+and:1+or:2,265,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0729,NNK,1,2,0,0,1,0,4,2,same+not+different,different|not|same,same:1+different:2+not:1,124,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0730,NNK,0,2,0,0,3,1,6,3,not+not+different,different|not|not,person_is:1+different:2+not:3,149,NNK,1,NKK,0,NKK,0,NKK,0,NNK,1
row_0731,NNN,1,1,0,0,3,1,6,3,not+different+not,different|not|not,person_is:1+same:1+different:1+not:3,144,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0732,NNK,1,2,0,1,0,1,5,2,different+person_is+or,different|or|person_is,person_is:1+same:1+different:2+or:1,132,NNK,1,NNK,1,NNK,1,KNK,0,NNK,1
row_0733,NNK,2,0,0,0,2,1,5,2,person_is+not+not,not|not|person_is,person_is:1+same:2+not:2,121,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0734,KNK,1,3,0,1,0,0,5,2,or+same+different,different|or|same,same:1+different:3+or:1,150,KKN,0,KNK,1,KKN,0,KNK,1,KKK,0
row_0735,NNN,1,3,1,0,0,0,5,2,different+and+different,and|different|different,same:1+different:3+and:1,151,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0736,KNN,1,0,0,1,1,3,6,3,same+person_is+not,not|person_is|same,person_is:3+same:1+not:1+or:1,117,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0737,KKN,3,2,2,2,1,2,12,3,and+not+or,and|not|or,person_is:2+same:3+different:2+not:1+and:2+or:2,278,KNK,0,KKN,1,KKN,1,KKN,1,KKN,1
row_0738,NKN,3,1,1,1,0,1,7,2,same+or+and,and|or|same,person_is:1+same:3+different:1+and:1+or:1,178,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0739,KKN,1,2,1,0,3,1,8,3,not+same+and,and|not|same,person_is:1+same:1+different:2+not:3+and:1,191,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_0740,KNN,3,2,1,1,1,0,8,3,or+same+same,or|same|same,same:3+different:2+not:1+and:1+or:1,221,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0741,KKK,3,2,1,4,0,3,13,3,or+same+or,or|or|same,person_is:3+same:3+different:2+and:1+or:4,285,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0742,KNN,1,2,1,0,2,1,7,3,different+and+person_is,and|different|person_is,person_is:1+same:1+different:2+not:2+and:1,176,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_0743,KNN,3,1,1,1,0,1,7,3,and+same+same,and|same|same,person_is:1+same:3+different:1+and:1+or:1,180,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0744,NKN,0,3,0,0,2,0,5,2,not+different+not,different|not|not,different:3+not:2,142,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0745,KNN,2,0,0,0,1,1,4,2,person_is+not+same,not|person_is|same,person_is:1+same:2+not:1,101,NNK,0,KNN,1,NKK,0,KNN,1,NNK,0
row_0746,KNN,2,2,1,1,0,1,7,3,or+same+same,or|same|same,person_is:1+same:2+different:2+and:1+or:1,178,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0747,KKK,2,1,1,1,0,2,7,3,or+person_is+same,or|person_is|same,person_is:2+same:2+different:1+and:1+or:1,165,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0748,NNN,1,1,1,1,0,3,7,3,or+different+person_is,different|or|person_is,person_is:3+same:1+different:1+and:1+or:1,147,KNK,0,KNK,0,KNK,0,KNK,0,KKN,0
row_0749,KNK,3,0,0,0,1,0,4,2,not+same+same,not|same|same,same:3+not:1,118,KNK,1,KNK,1,KNK,1,KNK,1,KKN,0
row_0750,KKK,2,0,0,0,2,1,5,3,same+not+person_is,not|person_is|same,person_is:1+same:2+not:2,122,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0751,NKN,3,1,2,1,0,2,9,3,same+or+different,different|or|same,person_is:2+same:3+different:1+and:2+or:1,211,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0752,NNK,2,2,2,1,3,2,12,3,or+and+person_is,and|or|person_is,person_is:2+same:2+different:2+not:3+and:2+or:1,267,KNK,0,KNK,0,KNK,0,NNK,1,KNK,0
row_0753,NKK,1,2,1,1,0,2,7,3,same+and+different,and|different|same,person_is:2+same:1+different:2+and:1+or:1,163,NKN,0,NKK,1,NKN,0,NKK,1,NKN,0
row_0754,KNK,0,2,1,0,1,2,6,3,person_is+not+different,different|not|person_is,person_is:2+different:2+not:1+and:1,134,KNK,1,KNK,1,KNK,1,KNK,1,KKK,0
row_0755,KNK,1,1,0,0,1,1,4,2,same+different+not,different|not|same,person_is:1+same:1+different:1+not:1,106,NKK,0,NKK,0,NKK,0,KNK,1,NKK,0
row_0756,KNK,0,1,1,2,3,5,12,3,not+or+or,not|or|or,person_is:5+different:1+not:3+and:1+or:2,224,KKK,0,KKK,0,NKN,0,KKK,0,KKK,0
row_0757,KKN,1,1,1,0,0,2,5,2,person_is+and+same,and|person_is|same,person_is:2+same:1+different:1+and:1,111,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0758,NKK,2,1,1,0,1,1,6,3,same+different+not,different|not|same,person_is:1+same:2+different:1+not:1+and:1,147,NKN,0,NKK,1,NKK,1,NKK,1,NKK,1
row_0759,NNN,1,3,1,0,0,0,5,2,different+different+and,and|different|different,same:1+different:3+and:1,147,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0760,KNN,1,0,0,0,0,2,3,1,person_is+same+person_is,person_is|person_is|same,person_is:2+same:1,67,NNK,0,NKK,0,NNK,0,NNK,0,NNK,0
row_0761,KNN,4,2,2,2,0,1,11,3,different+and+and,and|and|different,person_is:1+same:4+different:2+and:2+or:2,274,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0762,KKK,4,0,0,2,0,1,7,3,same+same+or,or|same|same,person_is:1+same:4+or:2,174,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0763,KKN,1,0,0,0,2,2,5,3,same+not+person_is,not|person_is|same,person_is:2+same:1+not:2,105,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0764,KNN,2,4,3,0,0,0,9,3,different+same+and,and|different|same,same:2+different:4+and:3,247,NNK,0,KNN,1,KNN,1,KNN,1,KNN,1
row_0765,NKN,1,2,3,0,3,3,12,3,and+not+and,and|and|not,person_is:3+same:1+different:2+not:3+and:3,253,KNN,0,KNN,0,KNN,0,KNN,0,KNK,0
row_0766,NNN,1,3,1,1,2,1,9,3,or+person_is+and,and|or|person_is,person_is:1+same:1+different:3+not:2+and:1+or:1,221,KKN,0,KKN,0,KKN,0,NNN,1,KKN,0
row_0767,KKN,1,1,2,1,1,4,10,3,not+person_is+and,and|not|person_is,person_is:4+same:1+different:1+not:1+and:2+or:1,192,NNN,0,KKN,1,NNN,0,NNN,0,KKN,1
row_0768,NNN,1,1,1,1,1,3,8,3,and+person_is+not,and|not|person_is,person_is:3+same:1+different:1+not:1+and:1+or:1,168,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0769,NKN,1,1,1,0,1,2,6,3,same+person_is+and,and|person_is|same,person_is:2+same:1+different:1+not:1+and:1,133,NNK,0,NNK,0,NNK,0,KNN,0,KNN,0
row_0770,NKK,1,1,1,1,0,3,7,2,same+or+and,and|or|same,person_is:3+same:1+different:1+and:1+or:1,150,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0771,NKK,0,2,1,1,1,3,8,3,not+or+person_is,not|or|person_is,person_is:3+different:2+not:1+and:1+or:1,168,NKK,1,NKK,1,NKK,1,KNK,0,NKK,1
row_0772,NKK,1,2,1,0,2,1,7,3,not+and+different,and|different|not,person_is:1+same:1+different:2+not:2+and:1,175,NKN,0,NKN,0,NKN,0,NKK,1,NKN,0
row_0773,KNK,1,1,0,1,0,2,5,2,person_is+same+or,or|person_is|same,person_is:2+same:1+different:1+or:1,115,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0774,NNN,1,4,2,1,0,1,9,3,different+or+different,different|different|or,person_is:1+same:1+different:4+and:2+or:1,230,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0775,NNK,2,3,1,2,0,1,9,3,same+and+or,and|or|same,person_is:1+same:2+different:3+and:1+or:2,226,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0776,KKK,1,0,0,0,2,2,5,3,person_is+person_is+not,not|person_is|person_is,person_is:2+same:1+not:2,110,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0777,KKN,1,3,2,0,1,1,8,3,different+not+and,and|different|not,person_is:1+same:1+different:3+not:1+and:2,199,KNK,0,KKN,1,KKN,1,KKN,1,KKN,1
row_0778,KNN,1,2,1,1,0,2,7,3,different+and+different,and|different|different,person_is:2+same:1+different:2+and:1+or:1,163,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0779,KNN,1,2,0,0,2,0,5,3,different+different+not,different|different|not,same:1+different:2+not:2,142,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0780,NKN,0,3,0,0,1,0,4,2,different+different+not,different|different|not,different:3+not:1,124,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0781,KNN,4,1,1,3,2,2,13,3,and+or+not,and|not|or,person_is:2+same:4+different:1+not:2+and:1+or:3,293,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0782,NNK,1,2,0,0,2,0,5,3,same+not+different,different|not|same,same:1+different:2+not:2,140,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0783,NKK,0,3,2,0,1,2,8,3,person_is+and+not,and|not|person_is,person_is:2+different:3+not:1+and:2,184,KNN,0,KNN,0,KNN,0,NNK,0,KNN,0
row_0784,NNN,2,2,1,1,1,1,8,3,not+person_is+and,and|not|person_is,person_is:1+same:2+different:2+not:1+and:1+or:1,199,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0785,KNN,2,1,1,1,0,2,7,3,or+same+different,different|or|same,person_is:2+same:2+different:1+and:1+or:1,157,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0786,KKK,1,0,0,0,2,2,5,3,person_is+same+not,not|person_is|same,person_is:2+same:1+not:2,106,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0787,KKK,2,1,0,0,3,0,6,3,not+not+same,not|not|same,same:2+different:1+not:3,158,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0788,NKK,1,0,1,0,0,3,5,2,and+person_is+same,and|person_is|same,person_is:3+same:1+and:1,98,NKK,1,NKK,1,NKK,1,NKK,1,NKN,0
row_0789,KKK,2,1,1,1,0,2,7,3,same+and+same,and|same|same,person_is:2+same:2+different:1+and:1+or:1,161,NKN,0,NKN,0,NKK,0,NKK,0,NKK,0
row_0790,KNK,0,1,0,1,1,3,6,3,different+person_is+or,different|or|person_is,person_is:3+different:1+not:1+or:1,119,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0791,KNK,0,2,1,1,0,3,7,3,or+person_is+person_is,or|person_is|person_is,person_is:3+different:2+and:1+or:1,148,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0792,NKN,1,1,0,1,1,2,6,3,not+different+person_is,different|not|person_is,person_is:2+same:1+different:1+not:1+or:1,131,NNK,0,NNK,0,NKN,1,NNK,0,NNK,0
row_0793,KNK,1,4,0,2,0,0,7,3,different+different+or,different|different|or,same:1+different:4+or:2,200,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0794,NNN,0,2,1,0,0,2,5,2,different+person_is+and,and|different|person_is,person_is:2+different:2+and:1,119,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0795,NNK,1,3,3,1,3,3,14,3,and+and+and,and|and|and,person_is:3+same:1+different:3+not:3+and:3+or:1,306,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0796,NKK,2,3,0,2,2,0,9,3,different+or+not,different|not|or,same:2+different:3+not:2+or:2,236,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_0797,NNK,1,0,0,0,1,2,4,2,not+same+person_is,not|person_is|same,person_is:2+same:1+not:1,87,NNK,1,NNK,1,NNK,1,KNN,0,NNK,1
row_0798,NNK,2,1,1,0,2,1,7,3,not+and+same,and|not|same,person_is:1+same:2+different:1+not:2+and:1,173,NNK,1,KNK,0,NNK,1,KNK,0,KNK,0
row_0799,NKK,2,3,2,0,1,0,8,3,not+and+same,and|not|same,same:2+different:3+not:1+and:2,216,NKN,0,NKK,1,NKK,1,NKK,1,NKK,1
row_0800,NNN,2,2,1,0,1,0,6,2,different+and+not,and|different|not,same:2+different:2+not:1+and:1,167,KKN,0,KKN,0,NNN,1,KKN,0,KKN,0
row_0801,KNK,4,1,0,3,0,1,9,3,or+different+or,different|or|or,person_is:1+same:4+different:1+or:3,226,KNK,1,KKN,0,KNK,1,KKN,0,KKN,0
row_0802,NNN,0,1,1,0,0,3,5,2,person_is+and+different,and|different|person_is,person_is:3+different:1+and:1,101,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0803,KNK,1,1,0,0,1,1,4,2,not+person_is+different,different|not|person_is,person_is:1+same:1+different:1+not:1,103,KNK,1,KNK,1,NNN,0,KNK,1,KNK,1
row_0804,NKN,3,0,2,1,0,3,9,3,same+person_is+or,or|person_is|same,person_is:3+same:3+and:2+or:1,189,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0805,KNK,1,3,0,1,1,0,6,2,different+not+or,different|not|or,same:1+different:3+not:1+or:1,168,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0806,NKN,1,2,1,0,1,1,6,3,and+different+same,and|different|same,person_is:1+same:1+different:2+not:1+and:1,150,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0807,KNK,1,4,0,2,1,0,8,3,different+same+or,different|or|same,same:1+different:4+not:1+or:2,220,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0808,NNN,2,3,2,1,2,1,11,3,not+person_is+and,and|not|person_is,person_is:1+same:2+different:3+not:2+and:2+or:1,268,NNN,1,NNN,1,KNN,0,KNN,0,KNN,0
row_0809,KNK,2,0,1,2,0,4,9,2,or+and+or,and|or|or,person_is:4+same:2+and:1+or:2,168,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0810,NNN,1,2,2,0,1,2,8,3,not+and+different,and|different|not,person_is:2+same:1+different:2+not:1+and:2,181,KNK,0,KNK,0,KNK,0,KNK,0,KNN,0
row_0811,KNK,1,1,0,0,0,1,3,1,different+same+person_is,different|person_is|same,person_is:1+same:1+different:1,84,NKK,0,NKN,0,NKK,0,KNK,1,NKN,0
row_0812,KKK,2,0,0,0,1,1,4,2,same+same+not,not|same|same,person_is:1+same:2+not:1,101,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
